"PubSID","SID","Name","City","Country","URL"
"16844381714","60019180","Universite de la Mediterranee Aix-Marseille II","Marseille","France",""
"16844381714","60029241","University of California, Santa Barbara","Santa Barbara","United States",""
"84871978557","112639498","Flagship Biosciences","Flagstaff","United States",""
"84871978557","60024746","University of Rochester Medical Center","Rochester","United States",""
"84871978557","60025111","The University of North Carolina at Chapel Hill","Chapel Hill","United States",""
"84921460787","60016618","Ain Shams University","Cairo","Egypt",""
"84938278146","60016618","Ain Shams University","Cairo","Egypt",""
"84930919608","60016618","Ain Shams University","Cairo","Egypt",""
"1142274471","60013958","3M","Minneapolis","United States",""
"77951614830","60020908","Lombardi Comprehensive Cancer Center","Washington","United States",""
"84899112560","110985983","Metabolomics and Cell Biology Platforms","Villejuif","France",""
"84899112560","112951272","INSER M","Villejuif","France",""
"84899112560","113935622","INSER M","Paris","France",""
"84899112560","60001422","Universite Pierre et Marie Curie","Paris","France",""
"84899112560","60024652","Universite Paris-Sud XI","Orsay","France",""
"84899112560","60026040","Centre de Recherches BioMedicales des Cordeliers","Paris","France",""
"84899112560","60028950","Universite Paris Descartes","Paris","France",""
"84899112560","60030857","Hopital Europeen Georges-Pompidou","Paris","France",""
"84899112560","60106080","Stabilite genetique et oncogenese","Villejuif","France",""
"84921398753","101640061","Equipe 11 labellisée par la Ligue Nationale contre le Cancer","Paris","France",""
"84921398753","110985983","Metabolomics and Cell Biology Platforms","Villejuif","France",""
"84921398753","60000905","Inserm","Paris","France",""
"84921398753","60028950","Universite Paris Descartes","Paris","France",""
"84921398753","60030857","Hopital Europeen Georges-Pompidou","Paris","France",""
"84883219603","60000905","Inserm","Paris","France",""
"84883219603","60001422","Universite Pierre et Marie Curie","Paris","France",""
"84883219603","60018317","Faculte de Medecine Paris-Sud","Le Kremlin-Bicetre","France",""
"84883219603","60026040","Centre de Recherches BioMedicales des Cordeliers","Paris","France",""
"84883219603","60027386","Institut de Cancerologie Gustave Roussy","Villejuif","France",""
"84883219603","60028950","Universite Paris Descartes","Paris","France",""
"84883219603","60030857","Hopital Europeen Georges-Pompidou","Paris","France",""
"84899115962","110985983","Metabolomics and Cell Biology Platforms","Villejuif","France",""
"84899115962","60000905","Inserm","Paris","France",""
"84899115962","60001422","Universite Pierre et Marie Curie","Paris","France",""
"84899115962","60024652","Universite Paris-Sud XI","Orsay","France",""
"84899115962","60026040","Centre de Recherches BioMedicales des Cordeliers","Paris","France",""
"84899115962","60028950","Universite Paris Descartes","Paris","France",""
"84899115962","60030857","Hopital Europeen Georges-Pompidou","Paris","France",""
"84899115962","60106080","Stabilite genetique et oncogenese","Villejuif","France",""
"38949178132","60001673","Amgen Incorporated","Thousand Oaks","United States",""
"38949178132","60005200","Duke University School of Medicine","Durham","United States",""
"38949178132","60005247","David Geffen School of Medicine at UCLA","Los Angeles","United States",""
"38949178132","60008581","Abgenix, Inc.","Fremont","United States",""
"38949178132","60021191","Georgetown University Medical Center","Washington","United States",""
"38949178132","60031643","Cancer Therapy and Research Center","San Antonio","United States",""
"84886944943","100622992","Oncovir Inc.","Washington","United States",""
"84886944943","60012018","University of Pittsburgh Medical Center","Pittsburgh","United States",""
"84886944943","60106366","National University Health System","Singapore City","Singapore",""
"77952912435","101652657","Amgen British Columbia","Burnaby","Canada",""
"77952912435","60001673","Amgen Incorporated","Thousand Oaks","United States",""
"77952912435","60021048","Amgen - Seattle Office","Seattle","United States",""
"30444461383","60026827","Rockefeller University","New York","United States",""
"84885366553","60030640","Institut Curie","Paris","France",""
"84885366553","60105764","Immunite et Cancer","Paris","France",""
"84886944363","60012708","Stanford University","Palo Alto","United States",""
"84886944363","60028893","Centre Hospitalier Universitaire de Rennes","Rennes","France",""
"84886944363","60032838","Stanford University School of Medicine","Stanford","United States",""
"84877135653","112738974","Wake Forest Baptist Health","Salem","United States",""
"84877135653","60031437","Wake Forest University School of Medicine","Winston Salem","United States",""
"84877135653","60033114","Wake Forest University","Winston Salem","United States",""
"79955011744","60030078","Institute of Physical Chemistry of the Polish Academy of Sciences","Warsaw","Poland",""
"79955011744","60069009","Medical University of Warsaw","Warsaw","Poland",""
"73849090193","60003711","University of Pennsylvania, School of Medicine","Philadelphia","United States",""
"70349437186","60029507","Friedrich Schiller Universitat Jena","Jena","Germany",""
"70349437186","60072518","Hans-Knoll-Institute (HKI)","Jena","Germany",""
"83655196673","60078398","Fresenius Biotech","Bad Homburg","Germany",""
"84886945370","60022653","Universitatsklinikum Tubingen Medizinische Fakultat","Tubingen","Germany",""
"0037093241","60005558","Mayo Clinic","Rochester","United States",""
"84906043250","114585765","Ambrx, Inc. La Jolla","","United States",""
"84906043250","60006989","Pfizer Inc.","New York","United States",""
"84906043250","60026209","Genentech Incorporated","San Francisco","United States",""
"84906043250","60027014","Seattle Genetics, Inc.","Bothell","United States",""
"84906043250","60032023","UCLA Medical Center","Los Angeles","United States",""
"84906043250","60032083","University at Buffalo, State University of New York","Buffalo","United States",""
"84876872556","107712964","St.Vincent's University Hospital","","Iran",""
"84876872556","113971203","St James's Hospital","","Iran",""
"34447136111","60000905","Inserm","Paris","France",""
"34447136111","60011480","Bristol-Myers Squibb Pharmaceutical Research Institute","Seattle","United States",""
"34447136111","60024652","Universite Paris-Sud XI","Orsay","France",""
"34447136111","60027386","Institut de Cancerologie Gustave Roussy","Villejuif","France",""
"34447136111","60035493","Institut Andre Lwoff","Villejuif","France",""
"18744390084","60025111","The University of North Carolina at Chapel Hill","Chapel Hill","United States",""
"33846564399","60009064","University of Yamanashi","Kofu","Japan",""
"84877096819","60015543","University of Pittsburgh","Pittsburgh","United States",""
"84877096819","60026906","University of Pittsburgh Cancer Institute","Pittsburgh","United States",""
"84886945205","60005542","Universitatsklinikum Schleswig-Holstein Campus Kiel","Kiel","Germany",""
"84896712625","60005200","Duke University School of Medicine","Durham","United States",""
"84881552775","60005200","Duke University School of Medicine","Durham","United States",""
"84881552775","60013409","National Cancer Institute","Bethesda","United States",""
"84867858547","60032515","Universitatsklinikum Wurzburg und Medizinische Fakultat","Wurzburg","Germany",""
"84867858547","60096403","Amgen GmbH, Germany","Munich","Germany",""
"79955662260","60016908","Universitat Heidelberg","Heidelberg","Germany",""
"79955662260","60085136","Micromet Inc","Bethesda","United States",""
"79959312575","100541905","Metronomia GmbH","Munich","Germany",""
"79959312575","60000401","Westfalische Wilhelms-Universitat Munster","Munster","Germany",""
"79959312575","60005542","Universitatsklinikum Schleswig-Holstein Campus Kiel","Kiel","Germany",""
"79959312575","60007762","Johann Wolfgang Goethe Universitat Frankfurt am Main","Frankfurt am Main","Germany",""
"79959312575","60010586","Universitat Ulm","Ulm","Germany",""
"79959312575","60012689","Julius-Maximilians-Universitat Wurzburg","Wurzburg","Germany",""
"79959312575","60025676","Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus","Dresden","Germany",""
"79959312575","60026245","Charite - Universitatsmedizin Berlin","Berlin","Germany",""
"79959312575","60028717","Ludwig-Maximilians-Universitat Munchen","Munich","Germany",""
"79959312575","60085137","Micromet AG","Munich","Germany",""
"84871491706","100541905","Metronomia GmbH","Munich","Germany",""
"84871491706","106327457","Onkologikum","Frankfurt am Main","Germany",""
"84871491706","60000401","Westfalische Wilhelms-Universitat Munster","Munster","Germany",""
"84871491706","60005542","Universitatsklinikum Schleswig-Holstein Campus Kiel","Kiel","Germany",""
"84871491706","60007762","Johann Wolfgang Goethe Universitat Frankfurt am Main","Frankfurt am Main","Germany",""
"84871491706","60010586","Universitat Ulm","Ulm","Germany",""
"84871491706","60012689","Julius-Maximilians-Universitat Wurzburg","Wurzburg","Germany",""
"84871491706","60025676","Dresden University Faculty of Medicine and University Hospital Carl Gustav Carus","Dresden","Germany",""
"84871491706","60026245","Charite - Universitatsmedizin Berlin","Berlin","Germany",""
"84871491706","60028717","Ludwig-Maximilians-Universitat Munchen","Munich","Germany",""
"84871491706","60096403","Amgen GmbH, Germany","Munich","Germany",""
"84900844248","60003625","Fred Hutchinson Cancer Research Center","Seattle","United States",""
"84900844248","60015481","University of Washington, Seattle","Seattle","United States",""
"77957995258","105898791","Research and Development, Inc.","Malvern","United States",""
"77957995258","109481039","Oncology","High Wycombe","United Kingdom",""
"77957995258","60001992","Masaryk Memorial Cancer Institute","Brno","Czech Republic",""
"77957995258","60002573","Radboud University Nijmegen Medical Centre","Nijmegen","Netherlands",""
"77957995258","60003771","University of Manchester","Manchester","United Kingdom",""
"77957995258","60012191","Queen Elizabeth Hospital, University Hospital Birmingham NHS Foundation Trust","Birmingham","United Kingdom",""
"77957995258","60028111","Hopital Saint-Eloi","Montpellier","France",""
"77957995258","60102126","Universite de Lyon","Lyon","France",""
"79951556761","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"79951556761","60015286","Centocor, Inc.","Malvern","United States",""
"79951556761","60025111","The University of North Carolina at Chapel Hill","Chapel Hill","United States",""
"84907056599","60024885","University of Arkansas for Medical Sciences","Little Rock","United States",""
"84907056599","60073387","Kaohsiung Medical University Chung-Ho Memorial Hospital","Kaohsiung","Taiwan",""
"84879849025","112620096","Janssen Research and Development, LLC","Spring House","United States",""
"84879849025","112679200","Janssen Research and Development, LLC","Radnor","United States",""
"84879849025","60000764","The Mount Sinai Medical Center","New York","United States",""
"84879849025","60002339","Emory University School of Medicine","Atlanta","United States",""
"84879849025","60003625","Fred Hutchinson Cancer Research Center","Seattle","United States",""
"84879849025","60004803","H. Lee Moffitt Cancer Center and Research Institute","Tampa","United States",""
"84879849025","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"84879849025","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"84879849025","60018043","New York Presbyterian Hospital","New York","United States",""
"84879849025","60024885","University of Arkansas for Medical Sciences","Little Rock","United States",""
"84879849025","60025111","The University of North Carolina at Chapel Hill","Chapel Hill","United States",""
